START_ID,END_ID,TYPE,fecha,dispositivo,tipo,editado,longitud_comentario,reportó,guardó,descargó,calificó,like,respondió,fecha_respuesta,like_autor,ratificado,temas,examen,aportes,está,abandonó,buscó,enfoque,primeros_usuarios,rol,status,último_acceso,cambios_realizados,versión,estado_reclamo,motivo_reclamo,tipo_comentario:string,ultima_interacción:datetime
17731106,81700107,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-10T18:14:30
5971642,32988435,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-17T18:30:37
24883940,39559148,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-06T19:33:56
74703770,50744333,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-14T19:45:15
19086061,46336277,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-28T04:02:24
68317824,70197127,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-10T00:46:04
76249380,64294297,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-05T06:17:42
40063736,45449333,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-23T11:22:12
48226735,18708949,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-20T11:07:36
26264010,61561022,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-10T02:29:31
56610960,58143195,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-06T03:58:09
75484122,51519811,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-14T12:17:04
18033083,65121370,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-09T05:50:13
20580757,95037227,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-26T09:17:37
47434522,65938475,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-10T06:42:38
37338527,51409506,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-19T01:43:55
95210066,65419475,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-13T23:06:35
31164103,65121370,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-03-03T20:49:12
68928543,45269326,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-08T06:54:18
59991835,23752563,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-08T06:22:03
93341950,90258995,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-27T11:13:01
19612787,48523464,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-25T03:07:05
41354365,859042,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-07T01:07:46
4652237,54397991,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-12T05:35:00
766943,3094713,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-03-06T07:36:22
13873034,64637902,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-13T16:34:20
36606459,73096763,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-23T23:43:05
68564788,19997769,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-29T07:39:15
97175110,19039033,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-26T08:09:10
2514977,39703188,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-31T14:01:26
68181579,96713729,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-08T03:38:45
22724162,60356991,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-01T16:13:16
61517202,1751911,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-31T21:07:41
82712459,88309035,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-13T23:00:08
42396892,39928611,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-27T09:42:11
95210066,19061340,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-23T16:21:13
21447630,36241341,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-08T06:02:03
16732746,72673198,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-20T16:21:16
86588792,29663597,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-14T05:09:48
31105173,93903799,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-26T18:28:06
90987422,34786870,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-11T13:55:30
15392898,48256630,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-16T02:07:58
55918272,32280142,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-11T06:12:01
56056312,60160752,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-16T23:01:17
20580757,64505398,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-13T15:33:59
67735785,75930928,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-15T05:59:13
92351647,56711501,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-31T11:45:02
90987422,8588910,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-09T11:14:34
80714705,1242146,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-12T17:20:13
64888530,32988435,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-22T00:47:40
85983084,93545150,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-04T18:52:12
63297396,61566321,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-21T03:49:38
38127202,68522320,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-13T21:02:35
77129779,70530298,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-30T22:24:32
44201328,24401959,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-14T23:40:32
9124637,46508662,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-26T17:30:47
77757572,95730280,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-12T15:25:07
37542780,54825120,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-09T18:41:45
9428301,55966173,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-16T07:16:13
50703520,95797756,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-30T12:52:20
42581855,57232124,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-28T13:47:48
18978161,19509355,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-04T21:58:30
64862999,27223761,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-21T21:02:05
63365714,95603993,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-01T19:48:52
16796796,4362744,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-15T09:37:10
27821512,75672235,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-09T20:32:29
67938614,18914316,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-25T02:23:30
65452844,39027214,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-04T12:56:26
24117979,69590711,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-08T11:18:59
68496163,23610184,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-19T20:26:51
31366696,15356563,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-05T18:03:47
45623296,74840355,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-30T00:20:57
90708934,95176309,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-26T06:13:57
35087050,82103203,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-17T21:08:28
60680832,60696276,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-04T00:25:35
6375923,91168307,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-09T06:18:07
9793146,19240922,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-13T21:42:18
68845067,30652412,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-23T23:27:58
58338057,14563870,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-23T09:52:28
75277813,57034141,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-25T06:11:55
42978954,82103203,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-10T04:43:33
30511274,92337027,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-14T20:38:19
59644689,59889027,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-10T21:27:40
50069110,35685858,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-14T13:44:29
10197416,62611795,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-12T19:00:23
61510691,5419083,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-02T03:51:41
96851374,63048740,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-06T23:41:58
93600805,40276986,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-22T13:58:08
77263526,57871050,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-13T16:35:18
59668750,66563058,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-20T05:41:00
18994620,84434861,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-08T21:25:23
31743768,74141393,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-06T03:22:53
55371390,3464864,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-03-03T04:41:59
6426052,9836996,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-03-04T14:13:29
68181579,95797756,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-09T03:49:33
21530956,16225689,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-26T12:54:46
13969616,55466469,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-26T21:45:20
32970853,72971504,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-26T03:05:44
38375635,5404389,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-08T06:43:58
67735785,72945064,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-03T02:47:53
95257436,74312945,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-07T06:13:50
49931239,16549740,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-20T04:47:30
95169933,71403891,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-03-04T17:15:30
89699406,2566363,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-13T01:16:11
74986885,57401654,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-13T12:06:21
12164878,46858537,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-09T22:19:32
99972362,75117972,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-02T04:34:02
99346691,73618993,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-12T21:30:36
24488506,84460028,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-05T03:29:22
3288545,66294705,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-14T18:11:45
81493449,74813517,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-05T21:59:39
17210981,85498429,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-17T07:26:35
71020126,18914316,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-25T17:14:49
31227828,16389373,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-12T01:19:39
80714705,89066317,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-08T08:24:49
91185303,21369909,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-18T04:03:29
65282754,74943481,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-03T20:41:55
85983084,91861665,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-07T03:49:27
45693711,52382334,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-11T10:11:57
50702385,24605630,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-17T18:40:11
6086124,63653567,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-04T08:44:51
94124754,30947401,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-21T20:19:29
28171986,53188403,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-19T04:05:37
32635604,64816930,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-27T16:45:14
92250400,46902788,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-28T04:06:30
35603464,7440096,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-13T07:16:55
68317824,81201727,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-15T10:20:10
7345722,35432129,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-04T08:44:20
88504929,21494030,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-03-01T14:58:19
14233604,88215711,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-03-02T02:47:09
29613856,61911813,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-03-01T21:39:39
40910065,9286585,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-24T20:43:12
18683010,46858537,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-03-04T20:16:04
67115777,50907624,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-29T15:38:41
61488105,14480892,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-18T10:30:06
89839306,64440933,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-10T00:00:41
44693670,46982987,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-23T11:11:51
60680832,84100723,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-16T12:13:22
58187973,74943481,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-06T22:05:29
76999576,40464207,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-09T12:24:21
80616967,1867557,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-28T03:55:31
47131605,17303829,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-07T04:29:25
24548567,56711501,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-14T07:46:59
14431875,19074864,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-10T16:53:16
96192590,35870767,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-20T08:46:13
7774768,11424464,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-03-04T09:29:20
36238525,19937580,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-21T01:14:08
88320641,27223761,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-25T04:33:22
59668750,25403430,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-03-03T05:45:51
83543052,20693630,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-22T18:48:42
25231347,54233952,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-02T21:30:29
63297396,24013753,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-07T03:17:06
4789845,61511251,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-04T20:47:30
10835308,28356343,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-16T13:44:44
47412583,44979249,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-22T20:49:06
51165474,2916320,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-17T01:23:06
62883970,25348828,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-03T09:39:27
13939210,46470847,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-24T22:03:45
4747086,93183784,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-18T18:39:40
90406994,28333058,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-01T05:23:33
64317121,691897,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-07T16:59:38
50318906,55173346,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-27T06:09:38
98861994,37644278,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-18T11:00:04
24918459,63048740,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-03T12:43:52
94635476,40327046,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-31T23:02:18
42283695,57132698,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-27T23:22:55
25194661,40186618,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-22T06:21:14
28994003,10653408,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-03T20:16:55
35485249,73281951,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-28T06:37:14
64888530,70620119,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-06T16:31:38
15392898,50995185,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-15T19:06:15
7725708,31528502,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-21T09:39:59
1121594,7440096,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-04T16:52:44
42424614,50879060,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-26T16:47:34
33953492,88095260,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-23T14:22:30
34540396,71503116,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-16T11:57:09
12332555,24425991,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-10T17:19:47
84565326,40799441,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-25T01:32:55
57351532,65499029,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-03-05T18:36:18
72986330,79285964,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-24T09:55:36
8640126,37922969,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-26T21:03:10
894340,14380369,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-21T19:35:12
93858435,63886149,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-06T10:16:35
1545907,63617047,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-22T07:15:57
98870044,17578955,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-25T21:27:35
12901197,46883450,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-07T17:05:24
66656697,43096868,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-04T10:45:16
88137753,70512099,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-17T20:46:42
55918272,14377708,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-18T02:20:36
89463914,82557582,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-23T23:12:14
28708888,83574187,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-27T12:40:13
95843420,21834386,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-31T21:00:13
37491039,39946638,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-04T20:01:31
32063193,78846725,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-27T10:26:25
40096904,83418108,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-03T17:43:33
54654682,98924942,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-04T03:28:43
44119719,66048780,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-25T02:43:24
87455436,87816659,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-24T17:17:53
13287833,72318023,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-14T19:07:20
42890139,2024758,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-24T16:08:19
24160775,78309588,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-19T06:36:58
8539669,98574795,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-17T18:58:17
29179883,19672858,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-22T15:14:30
94202012,59458042,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-31T00:08:45
64507795,5380586,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-18T01:04:36
22229491,2895439,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-17T14:47:58
42396892,89179244,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-04T16:27:42
65452844,50142571,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-09T18:18:53
61517202,10715231,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-06T10:52:51
19612787,52736439,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-23T14:03:06
74086877,15949114,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-28T09:58:33
4212456,28854162,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-22T05:51:42
97067618,46596496,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-02T22:26:08
16366592,47636828,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-21T02:42:50
